date,product,region,units_sold,revenue
2025-02-02,Monitor,East,6.0,73769.55
2025-02-02,Monitor,North,2.0,23600.84
2025-02-02,Keyboard,West,2.0,3080.58
2025-02-02,Keyboard,East,2.0,3156.68
2025-02-02,Headphones,East,2.0,4850.61
2025-02-02,Keyboard,North,4.0,5672.42
2025-02-02,Mouse,East,2.0,1537.22
2025-02-02,Mouse,South,2.0,1512.83
2025-02-02,Mouse,North,6.0,4911.16
2025-02-02,Laptop,West,3.0,137001.88
2025-02-02,Laptop,East,5.0,232518.83
2025-02-02,Laptop,North,2.0,92694.57
2025-02-02,Keyboard,South,3.0,4700.31
2025-02-03,Headphones,West,2.0,4884.3
2025-02-03,Headphones,East,1.0,2287.22
2025-02-03,Headphones,North,3.0,7426.33
2025-02-03,Monitor,West,3.0,35070.43
2025-02-03,Monitor,East,1.0,12597.61
2025-02-03,Monitor,South,5.0,57313.33
2025-02-03,Keyboard,East,2.0,2827.35
2025-02-03,Keyboard,South,5.0,7590.5
2025-02-03,Keyboard,North,1.0,1460.18
2025-02-03,Mouse,East,2.0,1600.3
2025-02-03,Mouse,South,2.0,1757.01
2025-02-03,Laptop,West,4.0,161099.76
2025-02-03,Laptop,East,2.0,91654.42
2025-02-03,Laptop,South,5.0,237273.53
2025-02-03,Laptop,North,2.0,91740.64
2025-02-03,Mouse,West,2.0,1758.96
2025-02-04,Headphones,West,2.0,5074.05
2025-02-04,Headphones,South,2.0,4871.7
2025-02-04,Monitor,West,3.0,38192.33
2025-02-04,Monitor,East,1.0,12174.51
2025-02-04,Monitor,South,2.0,22450.17
2025-02-04,Monitor,North,2.0,22493.87
2025-02-04,Keyboard,East,3.0,4883.42
2025-02-04,Keyboard,West,1.0,1519.65
2025-02-04,Keyboard,North,4.0,5303.41
2025-02-04,Laptop,South,1.0,46338.82
2025-02-04,Laptop,East,1.0,43745.8
2025-02-04,Keyboard,South,3.0,4488.21
2025-02-04,Mouse,South,1.0,907.72
2025-02-04,Mouse,West,2.0,1505.13
2025-02-04,Mouse,North,2.0,1614.71
2025-02-05,Headphones,West,2.0,5259.59
2025-02-05,Headphones,East,3.0,7871.72
2025-02-05,Headphones,South,2.0,5048.96
2025-02-05,Headphones,North,2.0,5126.35
2025-02-05,Monitor,East,2.0,24909.51
2025-02-05,Keyboard,West,1.0,1468.18
2025-02-05,Keyboard,South,2.0,2993.17
2025-02-05,Monitor,South,2.0,23122.85
2025-02-05,Mouse,East,1.0,830.73
2025-02-05,Mouse,South,1.0,855.53
2025-02-05,Mouse,North,2.0,1557.9
2025-02-05,Laptop,West,2.0,86994.99
2025-02-05,Laptop,East,1.0,42892.86
2025-02-05,Laptop,North,2.0,91688.48
2025-02-05,Mouse,West,1.0,808.62
2025-02-06,Keyboard,East,5.0,7121.75
2025-02-06,Headphones,West,2.0,5112.66
2025-02-06,Headphones,North,1.0,2491.75
2025-02-06,Monitor,West,1.0,11592.34
2025-02-06,Monitor,South,1.0,12089.35
2025-02-06,Monitor,North,1.0,12303.82
2025-02-06,Keyboard,West,2.0,3070.01
2025-02-06,Keyboard,South,1.0,1509.21
2025-02-06,Laptop,East,1.0,44875.8
2025-02-06,Mouse,West,2.0,1618.35
2025-02-06,Mouse,South,4.0,3479.58
2025-02-06,Mouse,North,4.0,3048.17
2025-02-06,Laptop,West,2.0,92181.95
2025-02-06,Laptop,South,1.0,42401.94
2025-02-06,Laptop,North,1.0,43946.02
2025-02-06,Keyboard,North,1.0,1628.45
2025-02-07,Keyboard,East,2.0,2893.58
2025-02-07,Headphones,West,5.0,13341.67
2025-02-07,Monitor,West,4.0,47864.19
2025-02-07,Monitor,East,2.0,25958.23
2025-02-07,Monitor,South,5.0,60606.99
2025-02-07,Monitor,North,2.0,23649.29
2025-02-07,Keyboard,West,1.0,1410.01
2025-02-07,Keyboard,North,3.0,4191.37
2025-02-07,Headphones,North,2.0,5304.74
2025-02-07,Mouse,East,2.0,1522.98
2025-02-07,Mouse,South,1.0,779.45
2025-02-07,Mouse,North,2.0,1597.85
2025-02-07,Laptop,West,2.0,87915.77
2025-02-07,Laptop,East,2.0,95401.18
2025-02-07,Laptop,South,1.0,43833.13
2025-02-07,Mouse,West,2.0,1583.47
2025-02-07,Laptop,North,3.0,142786.55
2025-02-08,Headphones,West,1.0,2576.06
2025-02-08,Headphones,East,2.0,4907.7
2025-02-08,Monitor,West,2.0,25010.38
2025-02-08,Monitor,East,1.0,11838.59
2025-02-08,Monitor,South,2.0,25452.29
2025-02-08,Monitor,North,3.0,38690.89
2025-02-08,Keyboard,West,1.0,1370.16
2025-02-08,Laptop,North,1.0,43932.72
2025-02-08,Mouse,West,2.0,1552.49
2025-02-08,Mouse,South,2.0,1539.54
2025-02-08,Laptop,West,2.0,89125.79
2025-02-08,Laptop,East,2.0,92575.76
2025-02-08,Laptop,South,2.0,84180.86
2025-02-08,Keyboard,South,1.0,1492.03
2025-02-09,Headphones,South,3.0,7381.21
2025-02-09,Headphones,North,2.0,5173.8
2025-02-09,Monitor,East,2.0,25644.64
2025-02-09,Monitor,South,3.0,39039.2
2025-02-09,Monitor,North,3.0,37622.92
2025-02-09,Keyboard,East,5.0,7142.88
2025-02-09,Keyboard,West,2.0,2898.45
2025-02-09,Keyboard,North,5.0,7346.37
2025-02-09,Mouse,West,2.0,1544.33
2025-02-09,Mouse,East,4.0,3277.09
2025-02-09,Mouse,South,2.0,1573.95
2025-02-09,Mouse,North,2.0,1641.87
2025-02-09,Laptop,South,1.0,46607.22
2025-02-09,Keyboard,South,3.0,4660.27
2025-02-10,Headphones,East,3.0,7898.01
2025-02-10,Headphones,South,1.0,2637.6
2025-02-10,Headphones,North,1.0,2381.81
2025-02-10,Monitor,West,3.0,39017.51
2025-02-10,Monitor,East,2.0,23746.0
2025-02-10,Monitor,North,2.0,23603.86
2025-02-10,Keyboard,West,2.0,3020.14
2025-02-10,Keyboard,East,2.0,3175.53
2025-02-10,Keyboard,North,2.0,3043.07
2025-02-10,Mouse,East,1.0,754.49
2025-02-10,Mouse,South,5.0,4130.53
2025-02-10,Mouse,North,1.0,830.88
2025-02-10,Laptop,West,1.0,44611.2
2025-02-10,Laptop,South,2.0,90831.2
2025-02-10,Laptop,North,2.0,89898.4
2025-02-10,Mouse,West,2.0,1539.18
2025-02-10,Laptop,East,1.0,47110.31
2025-02-11,Headphones,East,2.0,4944.58
2025-02-11,Keyboard,West,2.0,2680.69
2025-02-11,Headphones,South,3.0,7946.46
2025-02-11,Headphones,North,1.0,2770.63
2025-02-11,Monitor,West,1.0,13084.32
2025-02-11,Monitor,East,3.0,38611.67
2025-02-11,Monitor,South,2.0,25151.95
2025-02-11,Monitor,North,1.0,11872.0
2025-02-11,Keyboard,East,2.0,3011.79
2025-02-11,Keyboard,North,2.0,2957.34
2025-02-11,Mouse,East,2.0,1526.38
2025-02-11,Mouse,South,4.0,3295.8
2025-02-11,Mouse,North,1.0,799.22
2025-02-11,Laptop,West,2.0,98868.89
2025-02-11,Laptop,South,1.0,42789.82
2025-02-11,Laptop,North,2.0,89757.43
2025-02-11,Keyboard,South,2.0,3238.59
2025-02-12,Headphones,East,2.0,5043.82
2025-02-12,Monitor,West,2.0,21001.81
2025-02-12,Monitor,East,1.0,12171.72
2025-02-12,Keyboard,West,2.0,3290.3
2025-02-12,Keyboard,South,4.0,6330.88
2025-02-12,Keyboard,North,5.0,7471.04
2025-02-12,Mouse,West,2.0,1551.41
2025-02-12,Mouse,South,1.0,833.77
2025-02-12,Mouse,North,1.0,776.4
2025-02-12,Laptop,West,3.0,129508.67
2025-02-12,Laptop,South,4.0,185036.19
2025-02-12,Laptop,North,2.0,84827.83
2025-02-13,Headphones,West,2.0,5444.66
2025-02-13,Headphones,East,2.0,5153.71
2025-02-13,Headphones,South,1.0,2699.31
2025-02-13,Headphones,North,2.0,5523.96
2025-02-13,Monitor,West,2.0,22591.34
2025-02-13,Monitor,East,1.0,11650.93
2025-02-13,Monitor,South,2.0,25324.88
2025-02-13,Monitor,North,1.0,10673.97
2025-02-13,Laptop,West,1.0,45294.8
2025-02-13,Keyboard,East,2.0,2910.39
2025-02-13,Keyboard,South,3.0,4204.76
2025-02-13,Keyboard,North,3.0,4298.06
2025-02-13,Mouse,East,2.0,1640.59
2025-02-13,Mouse,South,2.0,1608.83
2025-02-13,Laptop,East,1.0,45718.11
2025-02-13,Laptop,North,,83984.74
2025-02-13,Keyboard,West,4.0,6323.37
2025-02-14,Monitor,North,5.0,55561.67
2025-02-14,Headphones,East,2.0,4555.14
2025-02-14,Headphones,South,2.0,4828.19
2025-02-14,Headphones,North,2.0,5183.66
2025-02-14,Monitor,West,3.0,37247.14
2025-02-14,Monitor,East,2.0,24000.82
2025-02-14,Monitor,South,2.0,26459.77
2025-02-14,Keyboard,West,2.0,3345.55
2025-02-14,Headphones,West,1.0,2470.5
2025-02-14,Keyboard,North,1.0,1505.34
2025-02-14,Mouse,West,2.0,1536.8
2025-02-14,Mouse,South,5.0,3885.56
2025-02-14,Mouse,North,1.0,699.57
2025-02-14,Laptop,West,1.0,46303.69
2025-02-14,Laptop,East,2.0,89854.74
2025-02-14,Laptop,North,2.0,81719.65
2025-02-14,Keyboard,South,1.0,1402.99
2025-02-15,Monitor,South,1.0,12043.63
2025-02-15,Monitor,East,1.0,12112.38
2025-02-15,Monitor,West,3.0,36043.01
2025-02-15,Headphones,West,3.0,7531.62
2025-02-15,Headphones,South,4.0,10107.41
2025-02-15,Headphones,East,3.0,7289.33
2025-02-15,Monitor,North,3.0,37687.19
2025-02-15,Headphones,North,2.0,4933.96
2025-02-15,Keyboard,West,3.0,4606.44
2025-02-15,Keyboard,East,2.0,3184.38
2025-02-15,Keyboard,South,2.0,3026.8
2025-02-15,Mouse,West,2.0,1669.79
2025-02-15,Mouse,East,5.0,4205.89
2025-02-15,Mouse,South,2.0,1602.33
2025-02-15,Mouse,North,4.0,3032.58
2025-02-15,Laptop,West,4.0,174717.31
2025-02-15,Laptop,East,1.0,47228.04
2025-02-15,Laptop,North,4.0,186697.67
2025-02-16,Headphones,East,1.0,2459.16
2025-02-16,Headphones,South,4.0,9924.84
2025-02-16,Headphones,North,1.0,2401.27
2025-02-16,Monitor,East,2.0,22723.45
2025-02-16,Headphones,West,2.0,5121.25
2025-02-16,Monitor,North,2.0,24021.14
2025-02-16,Keyboard,West,5.0,7584.66
2025-02-16,Mouse,West,1.0,813.16
2025-02-16,Keyboard,South,2.0,3015.52
2025-02-16,Mouse,South,2.0,1553.13
2025-02-16,Mouse,North,2.0,1641.7
2025-02-16,Laptop,East,1.0,43391.97
2025-02-16,Laptop,North,4.0,194861.13
2025-02-16,Keyboard,East,1.0,1653.16
2025-02-17,Headphones,West,2.0,4887.01
2025-02-17,Headphones,East,1.0,2361.61
2025-02-17,Headphones,North,2.0,5324.02
2025-02-17,Monitor,West,2.0,23148.25
2025-02-17,Monitor,East,2.0,23262.81
2025-02-17,Monitor,South,2.0,24577.09
2025-02-17,Keyboard,West,3.0,4765.93
2025-02-17,Keyboard,South,2.0,2940.35
2025-02-17,Mouse,East,2.0,1601.31
2025-02-17,Mouse,South,1.0,857.83
2025-02-17,Mouse,North,2.0,1518.73
2025-02-17,Laptop,West,4.0,171059.77
2025-02-17,Laptop,South,2.0,87894.8
2025-02-17,Keyboard,East,2.0,2822.4
2025-02-18,Keyboard,West,3.0,4874.58
2025-02-18,Headphones,West,1.0,2553.52
2025-02-18,Headphones,East,3.0,7701.61
2025-02-18,Headphones,South,1.0,2524.57
2025-02-18,Headphones,North,4.0,9714.31
2025-02-18,Monitor,West,3.0,35394.5
2025-02-18,Monitor,North,2.0,23684.81
2025-02-18,Keyboard,East,2.0,2982.52
2025-02-18,Laptop,West,2.0,94275.07
2025-02-18,Keyboard,North,5.0,7453.34
2025-02-18,Mouse,West,3.0,2380.55
2025-02-18,Mouse,East,3.0,2136.46
2025-02-18,Mouse,South,1.0,809.72
2025-02-18,Keyboard,South,3.0,4371.97
2025-02-18,Laptop,East,2.0,97441.28
2025-02-18,Laptop,South,1.0,45718.93
2025-02-18,Laptop,North,1.0,43223.99
2025-02-19,Headphones,West,2.0,4984.72
2025-02-19,Headphones,North,1.0,2324.3
2025-02-19,Monitor,East,1.0,12013.58
2025-02-19,Monitor,North,2.0,24432.78
2025-02-19,Keyboard,East,2.0,3246.51
2025-02-19,Keyboard,South,3.0,4669.0
2025-02-19,Keyboard,North,2.0,2703.68
2025-02-19,Mouse,West,1.0,803.61
2025-02-19,Mouse,East,2.0,1487.02
2025-02-19,Mouse,South,4.0,2960.61
2025-02-19,Mouse,North,2.0,1716.64
2025-02-19,Laptop,South,5.0,203886.91
2025-02-19,Laptop,North,2.0,92835.67
2025-02-20,Headphones,West,1.0,2651.52
2025-02-20,Headphones,East,3.0,7113.02
2025-02-20,Headphones,South,4.0,10617.38
2025-02-20,Headphones,North,1.0,2509.98
2025-02-20,Monitor,West,2.0,25031.5
2025-02-20,Monitor,South,2.0,23566.04
2025-02-20,Monitor,North,1.0,11825.98
2025-02-20,Keyboard,East,2.0,3085.8
2025-02-20,Keyboard,West,2.0,2894.29
2025-02-20,Keyboard,North,2.0,3049.34
2025-02-20,Laptop,East,3.0,127816.5
2025-02-20,Laptop,West,2.0,94478.45
2025-02-20,Mouse,North,1.0,834.95
2025-02-20,Laptop,North,2.0,87515.74
2025-02-20,Mouse,East,2.0,1709.6
2025-02-20,Mouse,West,2.0,1469.37
2025-02-20,Mouse,South,2.0,1597.57
2025-02-20,Keyboard,South,2.0,3126.05
2025-02-21,Headphones,West,1.0,2336.4
2025-02-21,Keyboard,West,2.0,3169.17
2025-02-21,Headphones,South,1.0,2436.35
2025-02-21,Headphones,North,2.0,5069.59
2025-02-21,Monitor,West,2.0,22840.5
2025-02-21,Monitor,East,2.0,23418.99
2025-02-21,Monitor,South,2.0,21796.37
2025-02-21,Monitor,North,1.0,11838.81
2025-02-21,Keyboard,South,2.0,2990.94
2025-02-21,Mouse,West,1.0,806.16
2025-02-21,Mouse,East,2.0,1743.9
2025-02-21,Mouse,South,2.0,1529.54
2025-02-21,Laptop,West,1.0,46687.39
2025-02-21,Laptop,South,2.0,86217.27
2025-02-21,Laptop,North,2.0,87780.85
2025-02-21,Keyboard,North,5.0,7484.11
2025-02-22,Monitor,North,4.0,45169.3
2025-02-22,Headphones,West,1.0,2533.89
2025-02-22,Headphones,East,3.0,8231.57
2025-02-22,Headphones,South,3.0,7161.68
2025-02-22,Headphones,North,4.0,8869.35
2025-02-22,Monitor,West,5.0,60096.99
2025-02-22,Monitor,South,1.0,10969.76
2025-02-22,Keyboard,West,3.0,4148.32
2025-02-22,Laptop,West,6.0,273289.37
2025-02-22,Keyboard,South,2.0,3376.73
2025-02-22,Keyboard,North,4.0,6007.43
2025-02-22,Mouse,West,4.0,3148.73
2025-02-22,Mouse,East,1.0,685.81
2025-02-22,Mouse,South,1.0,819.76
2025-02-22,Mouse,North,1.0,756.39
2025-02-22,Keyboard,East,2.0,2993.92
2025-02-22,Laptop,East,4.0,197409.5
2025-02-23,Headphones,East,1.0,2784.78
2025-02-23,Headphones,North,3.0,7621.6
2025-02-23,Monitor,West,2.0,24239.31
2025-02-23,Monitor,East,4.0,49811.36
2025-02-23,Monitor,South,3.0,34350.95
2025-02-23,Monitor,North,1.0,10967.29
2025-02-23,Keyboard,West,4.0,5860.63
2025-02-23,Keyboard,East,4.0,5940.92
2025-02-23,Headphones,West,1.0,2362.54
2025-02-23,Keyboard,North,2.0,2852.3
2025-02-23,Mouse,West,1.0,848.2
2025-02-23,Mouse,South,3.0,2383.31
2025-02-23,Mouse,North,1.0,861.17
2025-02-23,Laptop,West,3.0,140129.48
2025-02-23,Laptop,East,2.0,89544.24
2025-02-23,Laptop,South,1.0,40450.95
2025-02-23,Keyboard,South,2.0,2881.12
2025-02-24,Headphones,East,2.0,5087.59
2025-02-24,Headphones,South,2.0,5010.9
2025-02-24,Headphones,North,2.0,4813.24
2025-02-24,Monitor,West,2.0,23914.02
2025-02-24,Monitor,East,2.0,23350.19
2025-02-24,Monitor,South,2.0,25131.35
2025-02-24,Monitor,North,2.0,25296.07
2025-02-24,Keyboard,West,2.0,3050.76
2025-02-24,Keyboard,East,2.0,2906.5
2025-02-24,Mouse,East,2.0,1671.1
2025-02-24,Mouse,North,2.0,1455.33
2025-02-24,Laptop,West,1.0,45891.45
2025-02-24,Laptop,East,2.0,95379.66
2025-02-24,Laptop,South,2.0,91244.7
2025-02-24,Laptop,North,2.0,89514.02
2025-02-24,Mouse,West,1.0,814.45
2025-02-25,Monitor,South,4.0,49530.53
2025-02-25,Headphones,West,2.0,5217.13
2025-02-25,Headphones,East,2.0,4885.34
2025-02-25,Headphones,South,2.0,4852.67
2025-02-25,Headphones,North,1.0,2300.66
2025-02-25,Monitor,West,2.0,23959.29
2025-02-25,Monitor,East,2.0,24539.88
2025-02-25,Keyboard,West,2.0,2948.56
2025-02-25,Laptop,West,2.0,89043.74
2025-02-25,Keyboard,North,2.0,3044.49
2025-02-25,Mouse,South,2.0,1691.97
2025-02-25,Mouse,North,1.0,847.16
2025-02-25,Keyboard,East,3.0,4304.42
2025-02-25,Laptop,East,1.0,46125.32
2025-02-25,Laptop,South,2.0,88467.31
2025-02-25,Laptop,North,3.0,129300.81
2025-02-26,Headphones,West,2.0,5213.12
2025-02-26,Headphones,South,2.0,5163.85
2025-02-26,Headphones,North,1.0,2432.79
2025-02-26,Monitor,East,2.0,24701.18
2025-02-26,Monitor,North,2.0,24444.25
2025-02-26,Keyboard,West,2.0,3013.05
2025-02-26,Keyboard,East,3.0,4528.6
2025-02-26,Keyboard,North,1.0,1572.95
2025-02-26,Mouse,West,4.0,3286.66
2025-02-26,Mouse,South,1.0,754.26
2025-02-26,Laptop,East,1.0,45855.69
2025-02-26,Laptop,South,2.0,90678.92
2025-02-26,Laptop,North,2.0,81199.37
2025-02-26,Keyboard,South,3.0,4475.13
2025-02-27,Monitor,South,2.0,24498.33
2025-02-27,Headphones,West,4.0,9885.31
2025-02-27,Headphones,East,4.0,9191.64
2025-02-27,Headphones,South,3.0,7477.8
2025-02-27,Headphones,North,3.0,6957.4
2025-02-27,Monitor,West,1.0,12756.91
2025-02-27,Monitor,East,2.0,24427.5
2025-02-27,Keyboard,East,2.0,2915.45
2025-02-27,Laptop,South,2.0,88718.59
2025-02-27,Keyboard,North,2.0,2948.23
2025-02-27,Mouse,West,5.0,3565.69
2025-02-27,Mouse,East,1.0,821.83
2025-02-27,Mouse,South,5.0,3965.57
2025-02-27,Laptop,West,2.0,88475.92
2025-02-27,Laptop,East,1.0,43877.78
2025-02-27,Laptop,North,2.0,84468.67
2025-02-27,Keyboard,South,2.0,3073.39
2025-02-28,Keyboard,West,3.0,4715.87
2025-02-28,Headphones,South,2.0,5499.21
2025-02-28,Headphones,North,2.0,5008.72
2025-02-28,Headphones,East,2.0,5005.53
2025-02-28,Monitor,East,1.0,12433.7
2025-02-28,Monitor,South,2.0,24711.04
2025-02-28,Monitor,North,2.0,23269.98
2025-02-28,Keyboard,East,1.0,1387.8
2025-02-28,Monitor,West,1.0,12067.08
2025-02-28,Mouse,West,1.0,749.14
2025-02-28,Mouse,East,1.0,845.21
2025-02-28,Mouse,South,2.0,1671.8
2025-02-28,Mouse,North,3.0,2487.79
2025-02-28,Laptop,West,2.0,84338.89
2025-02-28,Laptop,East,2.0,84787.14
2025-02-28,Laptop,South,2.0,88544.34
2025-02-28,Keyboard,South,2.0,2812.91
2025-03-01,Monitor,North,2.0,24317.12
2025-03-01,Monitor,East,4.0,49216.85
2025-03-01,Monitor,West,2.0,23931.13
2025-03-01,Headphones,West,6.0,15311.12
2025-03-01,Headphones,South,2.0,4895.14
2025-03-01,Headphones,East,1.0,2455.61
2025-03-01,Keyboard,West,1.0,1491.4
2025-03-01,Headphones,North,5.0,13392.07
2025-03-01,Keyboard,South,5.0,8533.21
2025-03-01,Keyboard,East,4.0,5908.32
2025-03-01,Mouse,West,4.0,3303.29
2025-03-01,Mouse,East,2.0,1681.86
2025-03-01,Mouse,South,5.0,4052.24
2025-03-01,Mouse,North,4.0,3247.2
2025-03-01,Laptop,West,2.0,87593.59
2025-03-01,Laptop,East,4.0,172561.36
2025-03-01,Laptop,South,4.0,178513.89
2025-03-01,Laptop,North,6.0,277511.69
2025-03-01,Keyboard,North,5.0,7507.27
2025-03-02,Keyboard,West,2.0,2953.93
2025-03-02,Monitor,North,1.0,13846.12
2025-03-02,Monitor,South,2.0,25632.14
2025-03-02,Monitor,East,2.0,23182.34
2025-03-02,Headphones,West,1.0,2289.1
2025-03-02,Headphones,North,6.0,15474.34
2025-03-02,Headphones,South,1.0,2440.73
2025-03-02,Headphones,East,5.0,11866.86
2025-03-02,Monitor,West,1.0,12580.7
2025-03-02,Keyboard,East,2.0,2613.97
2025-03-02,Laptop,North,2.0,89718.08
2025-03-02,Keyboard,North,1.0,1449.21
2025-03-02,Mouse,West,2.0,1611.91
2025-03-02,Mouse,East,5.0,4106.21
2025-03-02,Mouse,South,6.0,4588.34
2025-03-02,Mouse,North,4.0,3168.24
2025-03-02,Laptop,West,1.0,48352.06
2025-03-02,Laptop,East,1.0,45113.71
2025-03-02,Laptop,South,8.0,364342.32
2025-03-02,Keyboard,South,2.0,3062.33
2025-03-03,Monitor,South,,39969.95
2025-03-03,Monitor,East,4.0,50878.41
2025-03-03,Monitor,West,5.0,59412.9
2025-03-03,Monitor,North,1.0,12000.43
2025-03-03,Headphones,South,5.0,11912.84
2025-03-03,Headphones,East,5.0,13199.53
2025-03-03,Headphones,West,4.0,11021.51
2025-03-03,Headphones,North,3.0,7897.53
2025-03-03,Keyboard,West,2.0,3058.38
2025-03-03,Mouse,South,2.0,1612.64
2025-03-03,Keyboard,North,1.0,1462.34
2025-03-03,Laptop,South,2.0,87023.28
2025-03-03,Laptop,East,2.0,85943.27
2025-03-03,Laptop,West,1.0,46357.59
2025-03-03,Laptop,North,1.0,47720.1
2025-03-03,Keyboard,East,5.0,7122.28
2025-03-03,Mouse,East,6.0,5199.3
2025-03-03,Mouse,West,4.0,3248.84
2025-03-03,Mouse,North,4.0,3332.34
2025-03-04,Keyboard,West,4.0,6219.3
2025-03-04,Headphones,West,6.0,14672.09
2025-03-04,Headphones,South,3.0,7852.49
2025-03-04,Headphones,North,4.0,9906.66
2025-03-04,Monitor,West,5.0,63365.58
2025-03-04,Monitor,East,2.0,25155.22
2025-03-04,Monitor,South,3.0,34427.17
2025-03-04,Monitor,North,4.0,49292.24
2025-03-04,Keyboard,East,3.0,4735.65
2025-03-04,Headphones,East,2.0,4902.61
2025-03-04,Keyboard,North,7.0,10511.48
2025-03-04,Laptop,North,4.0,182612.22
2025-03-04,Laptop,South,1.0,45433.34
2025-03-04,Laptop,East,2.0,100764.49
2025-03-04,Laptop,West,3.0,137110.39
2025-03-04,Keyboard,South,3.0,4089.11
2025-03-04,Mouse,South,2.0,1658.63
2025-03-04,Mouse,East,3.0,2247.09
2025-03-04,Mouse,West,4.0,3111.13
2025-03-04,Mouse,North,3.0,2613.89
2025-03-05,Keyboard,East,2.0,3350.87
2025-03-05,Headphones,East,6.0,14480.74
2025-03-05,Headphones,South,3.0,7750.08
2025-03-05,Headphones,North,1.0,2573.56
2025-03-05,Monitor,West,2.0,22875.46
2025-03-05,Monitor,South,4.0,47219.61
2025-03-05,Monitor,North,3.0,35398.64
2025-03-05,Headphones,West,2.0,4835.24
2025-03-05,Keyboard,North,1.0,1577.16
2025-03-05,Mouse,West,4.0,3067.17
2025-03-05,Mouse,East,2.0,1497.89
2025-03-05,Mouse,South,4.0,3229.21
2025-03-05,Mouse,North,4.0,3392.74
2025-03-05,Laptop,West,1.0,45498.36
2025-03-05,Laptop,South,7.0,287697.86
2025-03-05,Laptop,North,3.0,124025.97
2025-03-05,Keyboard,South,5.0,7688.13
2025-03-06,Monitor,North,3.0,34556.56
2025-03-06,Monitor,East,3.0,31581.05
2025-03-06,Monitor,West,4.0,48633.37
2025-03-06,Headphones,West,2.0,5007.69
2025-03-06,Headphones,South,1.0,2590.54
2025-03-06,Headphones,East,4.0,10030.58
2025-03-06,Keyboard,West,4.0,5866.1
2025-03-06,Headphones,North,5.0,12402.78
2025-03-06,Keyboard,East,1.0,1516.4
2025-03-06,Laptop,North,1.0,44043.98
2025-03-06,Keyboard,North,4.0,5655.34
2025-03-06,Laptop,South,4.0,189522.2
2025-03-06,Laptop,East,1.0,46679.88
2025-03-06,Laptop,West,3.0,137197.65
2025-03-06,Keyboard,South,4.0,6076.82
2025-03-06,Mouse,South,2.0,1833.45
2025-03-06,Mouse,East,2.0,1663.57
2025-03-06,Mouse,West,1.0,838.94
2025-03-06,Mouse,North,3.0,2416.48
2025-03-07,Headphones,West,2.0,4931.9
2025-03-07,Keyboard,East,2.0,2869.68
2025-03-07,Headphones,South,5.0,12977.8
2025-03-07,Headphones,North,4.0,10681.69
2025-03-07,Monitor,West,5.0,56349.31
2025-03-07,Monitor,East,1.0,11242.34
2025-03-07,Monitor,South,1.0,11117.71
2025-03-07,Monitor,North,3.0,40658.24
2025-03-07,Keyboard,West,3.0,4790.42
2025-03-07,Headphones,East,3.0,7132.32
2025-03-07,Keyboard,South,2.0,2945.58
2025-03-07,Mouse,West,2.0,1567.0
2025-03-07,Mouse,East,1.0,832.63
2025-03-07,Mouse,South,4.0,3135.85
2025-03-07,Mouse,North,5.0,3831.51
2025-03-07,Laptop,West,5.0,223852.56
2025-03-07,Laptop,East,3.0,141466.04
2025-03-07,Laptop,South,3.0,139051.44
2025-03-07,Laptop,North,2.0,79517.51
2025-03-07,Keyboard,North,5.0,7222.99
2025-03-08,Monitor,North,8.0,97802.19
2025-03-08,Monitor,South,2.0,23944.49
2025-03-08,Monitor,East,2.0,24136.92
2025-03-08,Keyboard,West,4.0,6184.13
2025-03-08,Headphones,North,5.0,11690.81
2025-03-08,Headphones,South,1.0,2362.97
2025-03-08,Headphones,East,6.0,14949.1
2025-03-08,Monitor,West,1.0,10545.51
2025-03-08,Keyboard,East,2.0,2865.27
2025-03-08,Headphones,West,5.0,12912.31
2025-03-08,Keyboard,North,6.0,8699.01
2025-03-08,Laptop,North,2.0,95551.76
2025-03-08,Laptop,South,4.0,171139.9
2025-03-08,Laptop,East,2.0,87969.28
2025-03-08,Laptop,West,2.0,90788.29
2025-03-08,Keyboard,South,4.0,6299.91
2025-03-08,Mouse,South,5.0,4245.09
2025-03-08,Mouse,East,4.0,3170.65
2025-03-08,Mouse,West,1.0,836.47
2025-03-08,Mouse,North,5.0,3806.94
2025-03-09,Headphones,West,4.0,9889.06
2025-03-09,Headphones,South,5.0,12116.89
2025-03-09,Headphones,North,2.0,5171.98
2025-03-09,Monitor,East,1.0,10935.62
2025-03-09,Monitor,South,2.0,23074.56
2025-03-09,Monitor,North,6.0,70573.64
2025-03-09,Keyboard,West,5.0,7132.59
2025-03-09,Keyboard,East,2.0,2898.84
2025-03-09,Keyboard,South,5.0,7720.05
2025-03-09,Headphones,East,2.0,5188.92
2025-03-09,Mouse,West,4.0,3062.76
2025-03-09,Laptop,South,5.0,212870.05
2025-03-09,Laptop,East,4.0,183393.81
2025-03-09,Laptop,West,2.0,84011.83
2025-03-09,Laptop,North,2.0,85170.7
2025-03-09,Mouse,South,5.0,4218.42
2025-03-09,Mouse,East,4.0,2963.77
2025-03-09,Mouse,North,1.0,712.88
2025-03-09,Keyboard,North,5.0,6909.78
2025-03-10,Headphones,West,1.0,2501.63
2025-03-10,Keyboard,South,5.0,7554.36
2025-03-10,Headphones,East,2.0,5279.66
2025-03-10,Headphones,South,2.0,4436.35
2025-03-10,Monitor,West,3.0,37105.4
2025-03-10,Monitor,East,,49748.44
2025-03-10,Monitor,South,3.0,36244.01
